year,hijri,subject,gender,level,location,value,,,,,,
2007,1428,ר_™‹™ˆ™Êר¿ר_ר© ר_™‹™ƒר_™ƒר_ר±™_ר© ™ר_™‹רֲ™Êר_רח,female,grad,local,0,,,,,,
2007,1428,ר_™‹ר_ר±ר_ר_ר© ™ר_™‹ר_ר±ר_רור© ™רµ™_ר¿ ר_™‹ר£ר_™ƒר_™€,male,grad,local,26,,,,,,
2007,1428,ר_™‹ר_ר±ר_ר_ר© ™ר_™‹ר_ר±ר_רור© ™רµ™_ר¿ ר_™‹ר£ר_™ƒר_™€,female,grad,local,2,,,,,,
2007,1428,ר_™‹רµר_ר©,male,grad,local,87,,,,,,
2007,1428,ר_™‹רµר_ר©,female,grad,local,56,,,,,,
2007,1428,ר_™‹ר¬ר¿™ƒר_רָ ר_™‹ר_רורָ™ƒר_ר_™_ר©,male,grad,local,10,,,,,,
2007,1428,ר_™‹ר¬ר¿™ƒר_רָ ר_™‹ר_רורָ™ƒר_ר_™_ר©,female,grad,local,26,,,,,,
2007,1428,ר_™‹™ƒרו™ƒ™ר_ ,male,grad,local,1210,,,,,,
2007,1428,ר_™‹™ƒרו™ƒ™ר_ ,female,grad,local,5732006,1427,¯₪פד¯¬¯±¯₪פֹ¯ֲ ¯₪פד¯±¯_פ_¯_פ_¯©,male,undergrad,local,1545
2006,1427,¯₪פד¯¬¯±¯₪פֹ¯ֲ ¯₪פד¯±¯_פ_¯_פ_¯©,female,undergrad,local,907,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´¯_פד¯₪פֹפ_¯©,male,undergrad,local,2815,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´¯_פד¯₪פֹפ_¯©,female,undergrad,local,8442,,,,,,
2006,1427,¯»¯ר¯±פ_¯¬ פֹ¯_פדפֹפ_פ ,male,undergrad,local,457,,,,,,
2006,1427,¯»¯ר¯±פ_¯¬ פֹ¯_פדפֹפ_פ ,female,undergrad,local,399,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯»¯±¯¬פ_¯©,male,undergrad,local,1238,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯»¯±¯¬פ_¯©,female,undergrad,local,2634,,,,,,
2006,1427,¯₪פדפפ פצפ ,male,undergrad,local,99,,,,,,
2006,1427,¯₪פדפפ פצפ ,female,undergrad,local,641,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´פ ¯_¯₪פ פ_¯©,male,undergrad,local,5136,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´פ ¯_¯₪פ פ_¯©,female,undergrad,local,13895,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯© פצ¯₪פד¯_פדפצפִפ_¯©,male,undergrad,local,706,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯© פצ¯₪פד¯_פדפצפִפ_¯©,female,undergrad,local,6563,,,,,,
2006,1427,¯₪פד¯µ¯_¯₪פ¯© פצ¯₪פד¯₪¯_פד¯₪פֹ,male,undergrad,local,379,,,,,,
2006,1427,¯₪פד¯µ¯_¯₪פ¯© פצ¯₪פד¯₪¯_פד¯₪פֹ,female,undergrad,local,1074,,,,,,
2006,1427,¯₪פד¯£¯_פֹ¯₪פד ¯₪פד¯»¯ֲ¯₪¯±פ_¯© פצ¯₪פד¯´¯ר¯₪¯±¯©,male,undergrad,local,2535,,,,,,
2006,1427,¯₪פד¯£¯_פֹ¯₪פד ¯₪פד¯»¯ֲ¯₪¯±פ_¯© פצ¯₪פד¯´¯ר¯₪¯±¯©,female,undergrad,local,2028,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯_פ_¯₪¯©,male,undergrad,local,1179,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯_פ_¯₪¯©,female,undergrad,local,3326,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פדפפ_¯_פ_¯₪¯_פ_¯©,male,undergrad,local,392,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פדפפ_¯_פ_¯₪¯_פ_¯©,female,undergrad,local,3434,,,,,,
2006,1427,¯₪פד¯±פ_¯₪¯¦פ_¯₪¯» פצ¯₪פד¯´¯_¯µ¯₪¯ֱ,male,undergrad,local,1491,,,,,,
2006,1427,¯₪פד¯±פ_¯₪¯¦פ_¯₪¯» פצ¯₪פד¯´¯_¯µ¯₪¯ֱ,female,undergrad,local,3908,,,,,,
2006,1427,¯₪פדפֹ¯_פדפצפֹ¯₪¯»פ_¯©,male,undergrad,local,1661,,,,,,
2006,1427,¯₪פדפֹ¯_פדפצפֹ¯₪¯»פ_¯©,female,undergrad,local,1005,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© פצ¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פדפאפ ¯ר¯_פ_¯©,male,undergrad,local,1287,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© פצ¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פדפאפ ¯ר¯_פ_¯©,female,undergrad,local,0,,,,,,
2006,1427,¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פד¯´פ ¯»¯₪¯ֲפ_¯© פצ¯₪פד¯»¯_פצפ_פדפ_¯©,male,undergrad,local,0,,,,,,
2006,1427,¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פד¯´פ ¯»¯₪¯ֲפ_¯© פצ¯₪פד¯»¯_פצפ_פדפ_¯©,female,undergrad,local,217,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© ¯₪פדפֹ¯_פֹ¯₪¯±פ_¯© פצ¯₪פד¯¬פ ¯₪¯ֱ,male,undergrad,local,563,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© ¯₪פדפֹ¯_פֹ¯₪¯±פ_¯© פצ¯₪פד¯¬פ ¯₪¯ֱ,female,undergrad,local,22,,,,,,
2006,1427,¯₪פד¯_¯±¯₪¯_¯© פצ¯₪פד¯_¯±¯₪¯ֲ¯© פצ¯µפ_¯ר ¯₪פד¯£¯_פֹ¯₪פִ,male,undergrad,local,81,,,,,,
2006,1427,¯₪פד¯_¯±¯₪¯_¯© פצ¯₪פד¯_¯±¯₪¯ֲ¯© פצ¯µפ_¯ר ¯₪פד¯£¯_פֹ¯₪פִ,female,undergrad,local,221,,,,,,
2006,1427,¯₪פד¯ב¯¬ ¯₪פד¯¬פ_¯ב¯±פ_,male,undergrad,local,58,,,,,,
2006,1427,¯₪פד¯ב¯¬ ¯₪פד¯¬פ_¯ב¯±פ_,female,undergrad,local,0,,,,,,
2006,1427,¯₪פד¯µ¯_¯©,male,undergrad,local,1314,,,,,,
2006,1427,¯₪פד¯µ¯_¯©,female,undergrad,local,1487,,,,,,
2006,1427,¯₪פד¯¨¯רפֹ¯₪¯» ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯©,male,undergrad,local,126,,,,,,
2006,1427,¯₪פד¯¨¯רפֹ¯₪¯» ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯©,female,undergrad,local,999,,,,,,
2006,1427,¯_פֹ¯₪פ_¯© ¯₪פד¯¬פ_¯_¯©,male,undergrad,local,2,,,,,,
2006,1427,¯_פֹ¯₪פ_¯© ¯₪פד¯¬פ_¯_¯©,female,undergrad,local,0,,,,,,
2006,1427,¯£¯¨¯±פה,male,undergrad,local,44,,,,,,
2006,1427,¯£¯¨¯±פה,female,undergrad,local,87,,,,,,
2006,1427,¯´¯ֲפֹ¯₪פדפ_ ,male,undergrad,local,23108,,,,,,
2006,1427,¯´¯ֲפֹ¯₪פדפ_ ,female,undergrad,local,51289,,,,,,
2006,1427,¯₪פד¯¬¯±¯₪פֹ¯ֲ ¯₪פד¯±¯_פ_¯_פ_¯©,male,grad,local,41,,,,,,
2006,1427,¯₪פד¯¬¯±¯₪פֹ¯ֲ ¯₪פד¯±¯_פ_¯_פ_¯©,female,grad,local,11,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´¯_פד¯₪פֹפ_¯©,male,grad,local,202,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´¯_פד¯₪פֹפ_¯©,female,grad,local,51,,,,,,
2006,1427,¯»¯ר¯±פ_¯¬ פֹ¯_פדפֹפ_פ ,male,grad,local,0,,,,,,
2006,1427,¯»¯ר¯±פ_¯¬ פֹ¯_פדפֹפ_פ ,female,grad,local,1,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯»¯±¯¬פ_¯©,male,grad,local,243,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯»¯±¯¬פ_¯©,female,grad,local,108,,,,,,
2006,1427,¯₪פדפפ פצפ ,male,grad,local,5,,,,,,
2006,1427,¯₪פדפפ פצפ ,female,grad,local,14,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´פ ¯_¯₪פ פ_¯©,male,grad,local,228,,,,,,
2006,1427,¯₪פד¯ר¯±¯₪¯_¯₪¯» ¯₪פד¯´פ ¯_¯₪פ פ_¯©,female,grad,local,71,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯© פצ¯₪פד¯_פדפצפִפ_¯©,male,grad,local,20,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯© פצ¯₪פד¯_פדפצפִפ_¯©,female,grad,local,37,,,,,,
2006,1427,¯₪פד¯µ¯_¯₪פ¯© פצ¯₪פד¯₪¯_פד¯₪פֹ,male,grad,local,29,,,,,,
2006,1427,¯₪פד¯µ¯_¯₪פ¯© פצ¯₪פד¯₪¯_פד¯₪פֹ,female,grad,local,11,,,,,,
2006,1427,¯₪פד¯£¯_פֹ¯₪פד ¯₪פד¯»¯ֲ¯₪¯±פ_¯© פצ¯₪פד¯´¯ר¯₪¯±¯©,male,grad,local,102,,,,,,
2006,1427,¯₪פד¯£¯_פֹ¯₪פד ¯₪פד¯»¯ֲ¯₪¯±פ_¯© פצ¯₪פד¯´¯ר¯₪¯±¯©,female,grad,local,44,,,,,,
2006,1427,¯₪פדפג¯₪פ פצפ ,male,grad,local,0,,,,,,
2006,1427,¯₪פדפג¯₪פ פצפ ,female,grad,local,0,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯_פ_¯₪¯©,male,grad,local,19,,,,,,
2006,1427,¯_פדפצפֹ ¯₪פד¯_פ_¯₪¯©,female,grad,local,39,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פדפפ_¯_פ_¯₪¯_פ_¯©,male,grad,local,29,,,,,,
2006,1427,¯₪פד¯_פדפצפֹ ¯₪פדפפ_¯_פ_¯₪¯_פ_¯©,female,grad,local,39,,,,,,
2006,1427,¯₪פד¯±פ_¯₪¯¦פ_¯₪¯» פצ¯₪פד¯´¯_¯µ¯₪¯ֱ,male,grad,local,12,,,,,,
2006,1427,¯₪פד¯±פ_¯₪¯¦פ_¯₪¯» פצ¯₪פד¯´¯_¯µ¯₪¯ֱ,female,grad,local,34,,,,,,
2006,1427,¯₪פדפֹ¯_פדפצפֹ¯₪¯»פ_¯©,male,grad,local,16,,,,,,
2006,1427,¯₪פדפֹ¯_פדפצפֹ¯₪¯»פ_¯©,female,grad,local,5,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© פצ¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פדפאפ ¯ר¯_פ_¯©,male,grad,local,41,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© פצ¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פדפאפ ¯ר¯_פ_¯©,female,grad,local,0,,,,,,
2006,1427,¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פד¯´פ ¯»¯₪¯ֲפ_¯© פצ¯₪פד¯»¯_פצפ_פדפ_¯©,male,grad,local,0,,,,,,
2006,1427,¯₪פד¯µפ ¯₪¯_¯₪¯» ¯₪פד¯´פ ¯»¯₪¯ֲפ_¯© פצ¯₪פד¯»¯_פצפ_פדפ_¯©,female,grad,local,4,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© ¯₪פדפֹ¯_פֹ¯₪¯±פ_¯© פצ¯₪פד¯¬פ ¯₪¯ֱ,male,grad,local,22,,,,,,
2006,1427,¯₪פדפאפ ¯ר¯_¯© ¯₪פדפֹ¯_פֹ¯₪¯±פ_¯© פצ¯₪פד¯¬פ ¯₪¯ֱ,female,grad,local,0,,,,,,
2006,1427,¯₪פד¯_¯±¯₪¯_¯© פצ¯₪פד¯_¯±¯₪¯ֲ¯© פצ¯µפ_¯ר ¯₪פד¯£¯_פֹ¯₪פִ,male,grad,local,10,,,,,,
2006,1427,¯₪פד¯_¯±¯₪¯_¯© פצ¯₪פד¯_¯±¯₪¯ֲ¯© פצ¯µפ_¯ר ¯₪פד¯£¯_פֹ¯₪פִ,female,grad,local,0,,,,,,
2006,1427,¯₪פד¯ב¯¬ ¯₪פד¯¬פ_¯ב¯±פ_,male,grad,local,1,,,,,,
2006,1427,¯₪פד¯ב¯¬ ¯₪פד¯¬פ_¯ב¯±פ_,female,grad,local,0,,,,,,
2006,1427,¯₪פד¯µ¯_¯©,male,grad,local,30,,,,,,
2006,1427,¯₪פד¯µ¯_¯©,female,grad,local,49,,,,,,
2006,1427,¯₪פד¯¨¯רפֹ¯₪¯» ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯©,male,grad,local,6,,,,,,
2006,1427,¯₪פד¯¨¯רפֹ¯₪¯» ¯₪פד¯₪¯ֲ¯»פֹ¯₪¯_פ_¯©,female,grad,local,16,,,,,,
2006,1427,¯£¯¨¯±פה,male,grad,local,5,,,,,,
2006,1427,¯£¯¨¯±פה,female,grad,local,11,,,,,,
2006,1427,¯₪פדפֹ¯ֲפֹפצ¯_ ,male,grad,local,1061,,,,,,
2006,1427,¯₪פדפֹ¯ֲפֹפצ¯_ ,female,grad,local,545,,,,,,
